id_registro,convocatoria,expediente,ambito,razon_social,nif,titulo_proyecto,puntuacion,estado_en_fuente,subvencion_eur,solicitado_eur,relacion,motivo_sector,nota_revision,fuentes
sector:2026:AEI-010500-2026-40,2026,AEI-010500-2026-40,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),G99299299,URBANLOG: Estrategias Digitales y Tecnológicas para la Integración de Logística Aérea Sostenible en Última Milla,58.13,lista_espera_sin_concesion,247589.00,247589.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""3""}]"
sector:2026:AEI-010500-2026-107,2026,AEI-010500-2026-107,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),G99299299,HYDRA: Investigación de una arquitectura híbrida de descarbonización y recuperación circular de CO2 en el transporte pesado,57.56,lista_espera_sin_concesion,248055.00,248055.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""4""}]"
sector:2026:AEI-010500-2026-59,2026,AEI-010500-2026-59,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),G99299299,MOBILE LOCKERS: Investigación y Desarrollo de un Sistema de Taquillas Inteligentes Itinerantes y Multi-Operador para la Optimización de la Última Milla en Entornos Rurales y de Alta Demanda,57.2,lista_espera_sin_concesion,219666.00,223536.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""4""}]"
sector:2026:AEI-010600-2026-6,2026,AEI-010600-2026-6,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),G99299299,"UAS4LOGISTICS ""Estudio de viabilidad para la incorporación de sistemas aéreos no tripulados (UAS) en la logística avanzada""",54.54,lista_espera_sin_concesion,30021.00,30021.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""5""}]"
sector:2026:AEI-010600-2026-5,2026,AEI-010600-2026-5,Transporte y distribución,CENTRO DE INNOVACION TECNOLOGICA PARA LA LOGISTICA Y EL TRANSPORTE DE MERCANCIAS POR CARRETERA (CITET),G85321883,Estudio de viabilidad para la aplicación de vehículos autónomos en operaciones logísticas internas y externas,52.34,lista_espera_sin_concesion,25021.00,25021.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""5""}]"
sector:2026:AEI-010500-2026-27,2026,AEI-010500-2026-27,Transporte y distribución,CLUB ASTURIANO DE LA INNOVACIÓN,G33849118,Investigación en modelos logísticos aplicados a la distribución farmacéutica (TECH TRACK),51.35,lista_espera_sin_concesion,80017.00,80017.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""6""}]"
sector:2026:AEI-010500-2026-100,2026,AEI-010500-2026-100,Transporte y distribución,"CLUSTER DE EMPRESAS DIGITALES, SOSTENIBLES E INDUSTRIAS INNOVADORAS (ONTECH INNOVATION)",G19532209,"Plataforma de innovación en la Cadena de Valor Agroalimentaria Rural a través de Inteligencia de Datos y Logística Sostenible, ""TierraConecta""",50.97,lista_espera_sin_concesion,164527.00,164527.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""6""}]"
sector:2026:AEI-010300-2026-3,2026,AEI-010300-2026-3,Transporte y distribución,ASOCIACIÓN CLUSTER AUDIOVISUAL DE MADRID,G13791793,"PLATÓ Plataforma Logística del Audiovisual: Test Operativo ""Estudio de viabilidad de un sandbox de logística para el audiovisual""",,desistida,0.00,34072.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_AyudasDesistidas.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_AyudasDesistidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""1""}]"
sector:2026:AEI-010500-2026-91,2026,AEI-010500-2026-91,Transporte y distribución,CENTRO DE INNOVACION TECNOLOGICA PARA LA LOGISTICA Y EL TRANSPORTE DE MERCANCIAS POR CARRETERA (CITET),G85321883,TRUSTCHAIN LOGISTICS 4.0,,desistida,0.00,249886.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_AyudasDesistidas.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_AyudasDesistidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""1""}]"
sector:2010:AEI-010100-2010-57,2010,AEI-010100-2010-57,Transporte y distribución,ASOCIACIÓN MURCIANA DE LOGÍSTICA (AML),G73517492,ESTRUCTURA DE COORDINACIÓN Y FUNCIONAMIENTO DEL CLUSTER DE LA LOGÍSTICA DE LA REGIÓN DE MURCIA,,concedida_segun_listado,35864.24,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2011-4055"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2010:AEI-010200-2010-83,2010,AEI-010200-2010-83,Transporte y distribución,ASOCIACIÓN MURCIANA DE LOGÍSTICA (AML),G73517492,TECNOLOGÍA DE INYECCIÓN DE HIDRÓGENO Y METANO EN MOTORES DIESEL PARA SU USO EN TRANSPORTE PESADO,,concedida_segun_listado,21867.69,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2011-4055"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2011:AEI-010200-2011-13,2011,AEI-010200-2011-13,Transporte y distribución,ASOC CLÚSTER MOVILIDAD Y LOGÍSTICA EUSKADI,G01387414,MEMORIA DE LA SOLICITUD DE AYUDA PARA EL APOYO AL FUNCIONAMIENTO DE LAS ESTRUCTURAS DE COORDINACIÓN Y GESTIÓN DEL CLÚSTER DE MOVILIDAD Y LOGÍSTICA DE EUSKADI,75,concedida_segun_listado,48000.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2011-18282"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2011:AEI-010400-2011-64,2011,AEI-010400-2011-64,Transporte y distribución,ASOCIACION MURCIANA DE LOGISTICA (AML),G73517492,"PROYECTO DE COLABORACION PARA EL DESARROLLO DE LA PLATAFORMA INNOVADORA Y DE VISIBILIDAD EN EL MERCADO INTERNACIONAL ""MURCIAAGROINDUSTRIAL Y LOGÍSTICA""",51,concedida_segun_listado,3745.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2011-18282"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2011:AEI-010300-2011-83,2011,AEI-010300-2011-83,Transporte y distribución,ASOCIACION MURCIANA DE LOGISTICA (AML),G73517492,DISTRIBUCIÓN URBANA,55,concedida_segun_listado,37200.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2011-18282"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2011:AEI-010200-2011-45,2011,AEI-010200-2011-45,Transporte y distribución,ASOCIACION MURCIANA DE LOGISTICA (AML),G73517492,ESTRUCTURA DE COORDINACIÓN Y FUNCIONAMIENTO DEL CLUSTER DE LA LOGÍSTICA DE LA REGIÓN DE MURCIA,53,concedida_segun_listado,38400.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2011-18282"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2011:AEI-010300-2011-70,2011,AEI-010300-2011-70,Transporte y distribución,ASOCIACION LOGISTICA INNOVADORA DE ARAN,G99299299,ESTUDIO DE BENCHMARKING DEL SECTOR LOGÍSTICO EN ARAGÓN 2011,50,concedida_segun_listado,6480.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2011-18282"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2011:AEI-010200-2011-74,2011,AEI-010200-2011-74,Transporte y distribución,ASOCIACION LOGISTICA INNOVADORA DE ARAN,G99299299,PUESTA EN MARCHA Y DESARROLLO DE LAS ESTRUCTURAS DE COORDINACIÓN Y GESTIÓN DE LA ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),50,concedida_segun_listado,58497.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2011-18282"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2011:AEI-010400-2011-52,2011,AEI-010400-2011-52,Transporte y distribución,ASOCIACION LOGISTICA INNOVADORA DE ARAN,G99299299,ESTUDIO DE BENCHMARKING DEL SECTOR LOGÍSTICO EN ARAGÓN 2011,50,concedida_segun_listado,9650.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2011-18282"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2012:AEI-010200-2012-16,2012,AEI-010200-2012-16,Transporte y distribución,ASOCIACIÓN CLUSTER DE MOVILIDAD Y LOGISTICA DE EUSKADI,G01387414,MEMORIA DE LA SOLICITUD DE AYUDA PARA EL APOYO AL FUNCIONAMIENTO DE LAS ESTRUCTURAS DE COORDINACIÓN Y GESTIÓ DEL CLÚSTER DE MOVILIDAD Y LOGÍSTICA DE EUSKADI 2012,,concedida_segun_listado,74837.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2012:AEI-010300-2012-71,2012,AEI-010300-2012-71,Transporte y distribución,"ASOCIACION CLUSTER DEL ENVASE, TRANSPORTE, LOGISTICA Y MERCANCÍAS DE EXTREMADURA.",G06421929,HERMES DE LA TIERRA A LA MESA CREACION DE OFICINA TECNICA PARA LA GESTION Y CORDINACIÓN GRUPAL DE MERCANCÍAS DE EXTREMADURA,,concedida_segun_listado,26176.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2012:AEI-010300-2012-80,2012,AEI-010300-2012-80,Transporte y distribución,"ASOCIACION CLUSTER DEL ENVASE, TRANSPORTE, LOGISTICA Y MERCANCÍAS DE EXTREMADURA",G06421929,HERMES I DE LA TIERRA A LA MESA LOCALIZACIÓN DE LOS PUNTOS INTERMODALES DE CARGAS OPTIMOS EN EXTREMADURA PARA LA SALIDA GRUPAL DE LAS MERCANCÍAS DE ESTA COMUNIDAD AUTÓNOMA,,concedida_segun_listado,12840.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2012:AEI-010200-2012-73,2012,AEI-010200-2012-73,Transporte y distribución,BARCELONA-CATALUNYA CENTRE LOGISTIC,G60498854,BARCELONA-CATALUNYA CENTRE LOGÍSTIC DINAMIZACIÓN Y GESTIÓN,,concedida_segun_listado,52884.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2012:AEI-010200-2012-80,2012,AEI-010200-2012-80,Transporte y distribución,ASOCIACIÓN CLUSTER DE LOGISTICA Y TRANSPORTES DE MERCANCIAS DE GALICIA,G70314109,"PROYECTO DE APOYO A LA EXTRUCTURA DE GESTIÓN, SEGUIMIENTO Y COORDINACION DEL CLUSTER DE LOGISTICA Y TRANSPORTES DE MERCANCIAS DE GALICIA",,concedida_segun_listado,51128.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2012:AEI-010200-2012-9,2012,AEI-010200-2012-9,Transporte y distribución,ASOCIACION MURCIANA DE LOGISTICA (AML),G73517492,ESTRUCTURA DE COORDINACION Y FUNCIONAMIENTO DEL CLUSTER DE LA LOGISTICA DE LA REGION DE MURCIA,,concedida_segun_listado,29044.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2012:AEI-010300-2012-140,2012,AEI-010300-2012-140,Transporte y distribución,ASOCIACION MURCIANA DE LOGISTICA (AML),G73517492,INNOVACION EN CONTROL TELEMATICO DE ZONAS DE CARGA Y DESCARGA,,concedida_segun_listado,30982.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2012:AEI-010300-2012-142,2012,AEI-010300-2012-142,Transporte y distribución,ASOCIACION MURCIANA DE LOGISTICA (AML),G73517492,TECNOLOGÍA DE INYECCIÓN DE HIDRÓGENO Y METANO EN MOTORES DIESEL PARA SU USO EN TRANSPORTE PESADO   SEGUNDA FASE,,concedida_segun_listado,34894.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2012:AEI-010300-2012-146,2012,AEI-010300-2012-146,Transporte y distribución,ASOCIACION MURCIANA DE LOGISTICA (AML),G73517492,INNOVACIÓN EN ENERGÍA SOLAR APLICADA A VEHÍCULOS DE DISTRIBUCIÓN URBANA DE MERCANCÍAS,,concedida_segun_listado,23674.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2012:AEI-010300-2012-107,2012,AEI-010300-2012-107,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),G99299299,IMPLANTACIÓN DE UN SISTEMA RFID EN UNA CADENA DE SUMINISTRO.,,concedida_segun_listado,20719.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2012:AEI-010300-2012-108,2012,AEI-010300-2012-108,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),G99299299,ANÁLISIS Y OPTIMIZACIÓN DE LA DISTRIBUCIÓN URBANA DE MERCANCÍAS  DE ZARAZA.,,concedida_segun_listado,40570.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.","Título vinculado por coincidencia única de año, NIF e importe. Cruce de expediente pendiente de confirmación documental.","[{""url"": ""https://clusters.ipyme.org/es-es/Identificar/Paginas/DatosAbiertos.aspx"", ""label"": ""Catálogo oficial de proyectos""}, {""url"": ""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009"", ""label"": ""Fuente del estado e importe"", ""pagina"": """"}]"
sector:2025:AEI-010500-2025-108,2025,AEI-010500-2025-108,Transporte y distribución,ASSOCIACIO CLUSTER DE LA INDUSTRIA D'AUTOMOCIO DE CATALUNYA (CIAC),G66028978,TRAZABILIDAD Y GESTIÓN DE LA LOGÍSTICA EN TODA LA CADENA DE SUMINISTRO CON SENSORES INTELIGENTES y TECNOLOGÍA RFID,47.52,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2025/Documents/Listado Propuesta Resolución Definitiva.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 15}]"
sector:2025:AEI-010500-2025-99,2025,AEI-010500-2025-99,Transporte y distribución,ASOCIACIÓN CLUSTER DA FUNCIÓN LOXÍSTICA DE GALICIA,G94194594,VIITRAL - Viaxe Intelixente e Interconectada do TRAnsporte Loxístico de Galicia,47.29,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2025/Documents/Listado Propuesta Resolución Definitiva.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 15}]"
sector:2025:AEI-010500-2025-164,2025,AEI-010500-2025-164,Transporte y distribución,ASSOCIACIO CLUSTER DE LA INDUSTRIA D'AUTOMOCIO DE CATALUNYA (CIAC),G66028978,DESARROLLO DE UN TRANSPORTE AUTÓNOMO DE GRAN CARGA EN EL SECTOR DE LA AUTOMOCIÓN,39.5,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2025/Documents/Listado Propuesta Resolución Definitiva.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 18}]"
sector:2024:AEI-010500-2024-162,2024,AEI-010500-2024-162,Transporte y distribución,CENTRO DE INNOVACION TECNOLOGICA PARA LA LOGISTICA Y EL TRANSPORTE DE MERCANCIAS POR CARRETERA (CITET),G85321883,Cool E-Cargo,,propuesta_desestimada_motivos,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes desestimadas por otros motivos.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 1}]"
sector:2024:AEI-010500-2024-182,2024,AEI-010500-2024-182,Transporte y distribución,ASOCIACIÓN AERONAÚTICA ARAGONESA,G99171951,"LOGÍSTICA SOSTENIBLE A FARMACIAS Y MOVILIDAD INTELIGENTE CON ROBOTS AÉREOS AUTÓNOMOS, UAS/DRONES - PHARMADRON FASE 3",,propuesta_desestimada_motivos,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes desestimadas por otros motivos.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 1}]"
sector:2024:AEI-010500-2024-9,2024,AEI-010500-2024-9,Transporte y distribución,CLUB ASTURIANO DE LA INNOVACIÓN,G33849118,"""SEGUNDA FASE Desarrollo de modelos predictivos en procesos de logística de punto de entrega en farmacia (PRELOGFAR II)""",58.72,concedida_segun_listado,100603.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Propuesta de solicitudes aprobadas subvencionadas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 1}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2024/Documents/Listado%20de%20solicitudes%20concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""1""}]"
