id_registro,programa,anio_convocatoria,convocatoria,variante_convocatoria,expediente,codigo_expediente,numero_expediente,nif,razon_social,titulo_proyecto,puntuacion,subvencion_eur,moneda,importe_original,decimales_importe_fuente,nivel_importe,rol_entidad_en_fuente,estado_en_fuente,aplicacion_presupuestaria,financiacion_mencionada,fecha_resolucion_publicacion_ayudas,fecha_publicacion_boe,referencia_boe,fuente_tipo,fuente_url,fuente_indice_url,pagina_fuente,tabla_fuente,fila_fuente,orden_fuente,fuente_sha256,fecha_consulta,metodo_extraccion,estado_conciliacion_convocatoria,observaciones,coste_total_eur,solicitado_eur,subvencionable_eur,comunidad_autonoma
AEI-99c0565740e666474196,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-46,010300,46,G99279911,ASOC CLUSTER URBANO PARA EL USO EFICIENTE DEL AGUA.,,,50440.00,EUR,"50.440,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,98,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-57d7117932278129ec61,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-47,010300,47,G63197842,RAILGRUP.,,,14623.00,EUR,"14.623,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,99,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-8ca240bab3d2c2133578,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-48,010300,48,G21499462,"ASOCIACION DE EMPRESAS VINCULADAS A LA INDUSTRIA AUXILIAR ANDALUZA, AGRUPACION EMPRESARIAL INNOVADORA.",,,40368.00,EUR,"40.368,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,100,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-91871a21c685fee2aa2b,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-50,010300,50,G38970687,AS CLUSTER DE LA INGENIERIA DE CANARIAS.,,,76500.00,EUR,"76.500,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,101,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-e2581e68c199dfd0af88,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-52,010300,52,G06548275,ASOCIACION CLUSTER DE LA ENERGIA DE EXTREMADURA.,,,12915.00,EUR,"12.915,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,102,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-3477d61b0d52fd31307c,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-53,010300,53,G06565782,ASOC. DE EMPRESAS PARA LA INNOVACION DEL METALMECÁNICO DE EXTREMADURA.,,,35797.00,EUR,"35.797,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,103,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-d9c40f91f44c133f7f46,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-57,010300,57,V20973764,AGRUP INGENIERIA SERV EMPRESARIALES AIE.,,,19633.00,EUR,"19.633,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,104,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-25877d55f56b4083c3cd,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-58,010300,58,V20973764,AGRUP INGENIERIA SERV EMPRESARIALES AIE.,,,23399.00,EUR,"23.399,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,105,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-b51d0d8af30ab51a6632,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-60,010300,60,G45694148,AGRUPACIÓN EMPRESARIAL INNOVADORA DE FABRICANTES DE MUEBLES DE CASTILLA-LA MANCHA.,,,15840.00,EUR,"15.840,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,106,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-6333036604033c5cacb8,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-61,010300,61,G45687001,AGRUPACIÓN EMPRESARIAL INNOVADORA DE FABRICANTES DE PUERTAS Y PRODUCTOS DE MADERA PARA LA CONSTRUCCIÓN Y AFINES.,,,13275.00,EUR,"13.275,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,107,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-26c98e32cbe385b07801,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-62,010300,62,G55513006,ASOC EMPRESARIAL INNOVADORA DE NUTRICIÓN Y SALUD.,,,25236.00,EUR,"25.236,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,108,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-4dc2bf9937546d4b3923,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-63,010300,63,G91828723,AEI «PASTELERIA INDUSTRILA DE ESTEPA.,,,36800.00,EUR,"36.800,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,109,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-a98a021b0fb4a706fa0b,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-64,010300,64,G62612577,FUNDACIO BARCELONA MEDIA.,,,26703.00,EUR,"26.703,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,110,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-454d400585cbfba46366,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-65,010300,65,G48976823,FORO MARITIMO VASCO.,,,20413.00,EUR,"20.413,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,111,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-0519b7cc481d5b95fc5b,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-66,010300,66,G76031038,ASOC CLUSTER CANARIO DEL TRANSPORTE Y LA LOGISTICA.,,,23779.00,EUR,"23.779,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,112,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-c8bcd90ebe0e1ed3ae53,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-67,010300,67,G64862717,ASOC. CATALANA PARA LA INNOVACION Y LA INTERNACIONALIZACIÓN DE LAS EMPRESAS DEL SECTOR DEL AGUA DE CATALUÑA. CATALAN WATER PARTNERSHIP.,,,24840.00,EUR,"24.840,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,113,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-e93742c30144e4795b2d,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-70,010300,70,G47662317,CLUSTER DE ONCOLOGÍA DE CASTILLA Y LEÓN.,,,16500.00,EUR,"16.500,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,114,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-ea5dfa70a8b908f5c852,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-71,010300,71,G06421929,"ASOCIACION CLUSTER DEL ENVASE, TRANSPORTE, LOGISTICA Y MERCANCÍAS DE EXTREMADURA.",,,26176.00,EUR,"26.176,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,115,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-7525fe695fd9ef8556a5,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-72,010300,72,G47625793,ASOCIACIÓN «AGRUPACIÓN DE EMPRESAS INNOVADORAS EN MOVILIDAD».,,,35868.00,EUR,"35.868,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,116,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-1f1d90e3e0eeca1fc466,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-73,010300,73,G33092495,ASOCIACION DE INVESTIGACION DE INDUSTRIAS CARNICAS DEL PRINCIPADO DE ASTURIAS.,,,23586.00,EUR,"23.586,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,117,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-75c980db8ce0fc2350bc,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-74,010300,74,G33092495,ASOCIACIÓN DE INVESTIGACIÓN DE INDUSTRIAS CÁRNICAS DEL PRINCIPADO DE ASTURIAS.,,,6729.00,EUR,"6.729,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,118,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-2d10bcb9517799204c81,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-75,010300,75,G47644067,ASOC CLUSTER SOSTENIBILIDAD AMBIENTAL.,,,20420.00,EUR,"20.420,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,119,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-f15b2875326175df5e0e,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-76,010300,76,V74266644,"CONSORCIO TECNOLOGICO DE LA ENERGIA DE ASTURIAS, A.I.E.",,,23909.00,EUR,"23.909,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,120,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-e1ac8c788b73a620ea48,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-78,010300,78,G47644067,ASOC CLUSTER SOSTENIBILIDAD AMBIENTAL.,,,22902.00,EUR,"22.902,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,121,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-18285c564e2da3ae5c33,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-80,010300,80,G06421929,"ASOCIACION CLUSTER DEL ENVASE, TRANSPORTE, LOGISTICA Y MERCANCÍAS DE EXTREMADURA.",,,12840.00,EUR,"12.840,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,122,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-49d262ae4ab7638969fe,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-82,010300,82,G90003229,AGRUPACION EMPRESARIAL INNOVADORA DE LA INDUSTRIA GRAFICA DE ANDALUCIA.,,,92084.00,EUR,"92.084,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,123,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-720083f5208ce705d8a4,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-85,010300,85,G90003229,AGRUPACION EMPRESARIAL INNOVADORA DE LA INDUSTRIA GRAFICA DE ANDALUCIA.,,,51053.00,EUR,"51.053,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,124,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-d01e90fb174570a3b82c,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-87,010300,87,G85992238,AGRUPACION EMPRESARIAL INNOVADORA DEL SECTOR INDUSTRIAL DE CERAMICA ESTRUCTURAL.,,,39735.00,EUR,"39.735,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,125,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-abc6adc4f6dc98fc4c2e,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-88,010300,88,G64166747,FUNDACIÓ PRIVADA BIOREGIO DE CATALUNYA.,,,1020.00,EUR,"1.020,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,126,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-f1b65ec13d845e643ae6,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-89,010300,89,G22280010,FUNDACIÓN PARA EL DESARROLLO DE LAS NUEVAS TECNOLOGÍAS DEL HIDRÓGENO EN ARAGÓN.,,,56994.00,EUR,"56.994,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,127,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-98be43fa9f3063a4b9cc,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-91,010300,91,G26454272,AGRUPACIÓN EMPRESARIAL INNOVADORA (AEI) DEL SECTOR DE AUTOMOCIÓN DE LA RIOJA.,,,700.00,EUR,"700,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,128,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
AEI-011a64be3eca60051778,Agrupaciones Empresariales Innovadoras (AEI),2012,2012,sin_sufijo,AEI-010300-2012-93,010300,93,G62844295,FUNDACIÓ PRIVADA BARCELONA DIGITAL CENTRE TECNOLÒGIC.,,,20156.00,EUR,"20.156,00",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,20.16.433M.787 05,FEDER,2013-01-28,2013-01-31,BOE-A-2013-1009,resolucion_boe_html,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-1009,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,,1,129,,e8963a9a4e88af08f8eb084e5d34c17b5e069232c7039e9576b8e4691031d4b6,2026-09-21,tabla_html_lxml,sin_total_comparable_en_fuente,La fuente no publica título de proyecto.,,,,
