id;comunidad;provincia;territorio;municipio;ambito;prioritario;aplica_auto;requiere_revision;exclusiones;notas;fuente_url
galicia-pontevedra-mos;Galicia;Pontevedra;Pontevedra;Mos;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
galicia-pontevedra-nigran;Galicia;Pontevedra;Pontevedra;Nigrán;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
galicia-pontevedra-poio;Galicia;Pontevedra;Pontevedra;Poio;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
galicia-pontevedra-ponteareas;Galicia;Pontevedra;Pontevedra;Ponteareas;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
galicia-pontevedra-pontecesures;Galicia;Pontevedra;Pontevedra;Pontecesures;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
galicia-pontevedra-porrino-o;Galicia;Pontevedra;Pontevedra;Porriño, O;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
galicia-pontevedra-redondela;Galicia;Pontevedra;Pontevedra;Redondela;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
galicia-pontevedra-ribadumia;Galicia;Pontevedra;Pontevedra;Ribadumia;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
galicia-pontevedra-rosal-o;Galicia;Pontevedra;Pontevedra;Rosal, O;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
galicia-pontevedra-salceda-de-caselas;Galicia;Pontevedra;Pontevedra;Salceda de Caselas;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
galicia-pontevedra-salvaterra-de-mino;Galicia;Pontevedra;Pontevedra;Salvaterra de Miño;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
galicia-pontevedra-sanxenxo;Galicia;Pontevedra;Pontevedra;Sanxenxo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
galicia-pontevedra-silleda;Galicia;Pontevedra;Pontevedra;Silleda;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
galicia-pontevedra-tui;Galicia;Pontevedra;Pontevedra;Tui;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
galicia-pontevedra-vigo;Galicia;Pontevedra;Pontevedra;Vigo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
galicia-pontevedra-vilagarcia-de-arousa;Galicia;Pontevedra;Pontevedra;Vilagarcía de Arousa;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
galicia-pontevedra-vilanova-de-arousa;Galicia;Pontevedra;Pontevedra;Vilanova de Arousa;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4473&p=20220727&tn=1
islas-baleares-islas-baleares-alaior;Islas Baleares;Islas Baleares;Islas Baleares;Alaior;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-alaro;Islas Baleares;Islas Baleares;Islas Baleares;Alaró;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-alcudia;Islas Baleares;Islas Baleares;Islas Baleares;Alcúdia;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-algaida;Islas Baleares;Islas Baleares;Islas Baleares;Algaida;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-andratx;Islas Baleares;Islas Baleares;Islas Baleares;Andratx;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-ariany;Islas Baleares;Islas Baleares;Islas Baleares;Ariany;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-arta;Islas Baleares;Islas Baleares;Islas Baleares;Artà;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-banyalbufar;Islas Baleares;Islas Baleares;Islas Baleares;Banyalbufar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-binissalem;Islas Baleares;Islas Baleares;Islas Baleares;Binissalem;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-buger;Islas Baleares;Islas Baleares;Islas Baleares;Búger;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-bunyola;Islas Baleares;Islas Baleares;Islas Baleares;Bunyola;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-calvia;Islas Baleares;Islas Baleares;Islas Baleares;Calvià;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-campanet;Islas Baleares;Islas Baleares;Islas Baleares;Campanet;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-campos;Islas Baleares;Islas Baleares;Islas Baleares;Campos;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-capdepera;Islas Baleares;Islas Baleares;Islas Baleares;Capdepera;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-castell-es;Islas Baleares;Islas Baleares;Islas Baleares;Castell, Es;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-ciutadella-de-menorca;Islas Baleares;Islas Baleares;Islas Baleares;Ciutadella de Menorca;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-consell;Islas Baleares;Islas Baleares;Islas Baleares;Consell;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-costitx;Islas Baleares;Islas Baleares;Islas Baleares;Costitx;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-deia;Islas Baleares;Islas Baleares;Islas Baleares;Deià;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-eivissa;Islas Baleares;Islas Baleares;Islas Baleares;Eivissa;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-escorca;Islas Baleares;Islas Baleares;Islas Baleares;Escorca;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-esporles;Islas Baleares;Islas Baleares;Islas Baleares;Esporles;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-estellencs;Islas Baleares;Islas Baleares;Islas Baleares;Estellencs;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-felanitx;Islas Baleares;Islas Baleares;Islas Baleares;Felanitx;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-ferreries;Islas Baleares;Islas Baleares;Islas Baleares;Ferreries;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-formentera;Islas Baleares;Islas Baleares;Islas Baleares;Formentera;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-fornalutx;Islas Baleares;Islas Baleares;Islas Baleares;Fornalutx;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-inca;Islas Baleares;Islas Baleares;Islas Baleares;Inca;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-lloret-de-vistalegre;Islas Baleares;Islas Baleares;Islas Baleares;Lloret de Vistalegre;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-lloseta;Islas Baleares;Islas Baleares;Islas Baleares;Lloseta;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-llubi;Islas Baleares;Islas Baleares;Islas Baleares;Llubí;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-llucmajor;Islas Baleares;Islas Baleares;Islas Baleares;Llucmajor;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-manacor;Islas Baleares;Islas Baleares;Islas Baleares;Manacor;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-mancor-de-la-vall;Islas Baleares;Islas Baleares;Islas Baleares;Mancor de la Vall;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-mao;Islas Baleares;Islas Baleares;Islas Baleares;Maó;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-maria-de-la-salut;Islas Baleares;Islas Baleares;Islas Baleares;Maria de la Salut;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-marratxi;Islas Baleares;Islas Baleares;Islas Baleares;Marratxí;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-mercadal-es;Islas Baleares;Islas Baleares;Islas Baleares;Mercadal, Es;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-migjorn-gran-es;Islas Baleares;Islas Baleares;Islas Baleares;Migjorn Gran, Es;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-montuiri;Islas Baleares;Islas Baleares;Islas Baleares;Montuïri;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-muro;Islas Baleares;Islas Baleares;Islas Baleares;Muro;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-palma-secciones;Islas Baleares;Islas Baleares;Islas Baleares;Palma;seccion_censal;si;revision;si;0704001019, 0704002017, 0704002054, 0704003019, 0704003037, 0704003040, 0704003049, 0704004020, 0704004050, 0704004062, 0704004070, 0704004078, 0704005009, 0704005011, 0704005012, 0704005014, 0704005019;Prioritario solo para las secciones censales indicadas en el anexo. Secciones censales incluidas: 0704001019, 0704002017, 0704002054, 0704003019, 0704003037, 0704003040, 0704003049, 0704004020, 0704004050, 0704004062, 0704004070, 0704004078, 0704005009, 0704005011, 0704005012, 0704005014, 0704005019.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-petra;Islas Baleares;Islas Baleares;Islas Baleares;Petra;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-pobla-sa;Islas Baleares;Islas Baleares;Islas Baleares;Pobla, Sa;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-pollenca;Islas Baleares;Islas Baleares;Islas Baleares;Pollença;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-porreres;Islas Baleares;Islas Baleares;Islas Baleares;Porreres;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-puigpunyent;Islas Baleares;Islas Baleares;Islas Baleares;Puigpunyent;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-salines-ses;Islas Baleares;Islas Baleares;Islas Baleares;Salines, Ses;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-sant-antoni-de-portmany;Islas Baleares;Islas Baleares;Islas Baleares;Sant Antoni de Portmany;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-sant-joan;Islas Baleares;Islas Baleares;Islas Baleares;Sant Joan;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-sant-joan-de-labritja;Islas Baleares;Islas Baleares;Islas Baleares;Sant Joan de Labritja;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-sant-josep-de-sa-tala;Islas Baleares;Islas Baleares;Islas Baleares;Sant Josep de sa Tala;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-sant-llorenc-des-cardassar;Islas Baleares;Islas Baleares;Islas Baleares;Sant Llorenç des Cardassar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-sant-lluis;Islas Baleares;Islas Baleares;Islas Baleares;Sant Lluís;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-santa-eugenia;Islas Baleares;Islas Baleares;Islas Baleares;Santa Eugènia;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-santa-eularia-del-riu;Islas Baleares;Islas Baleares;Islas Baleares;Santa Eulària del Riu;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-santa-maria-del-cami;Islas Baleares;Islas Baleares;Islas Baleares;Santa Maria del Camí;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-santa-marqalida;Islas Baleares;Islas Baleares;Islas Baleares;Santa Marqalida;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-santanyi;Islas Baleares;Islas Baleares;Islas Baleares;Santanyí;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-se-modifica-por-el-art-unico-7-del-real-decreto-621-2022-de-26-de-julio-ref-boe-a-2022-12496;Islas Baleares;Islas Baleares;Islas Baleares;Se modifica por el art. único.7 del Real Decreto 621/2022, de 26 de julio. Ref. BOE-A-2022-12496;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-seleccionar-redaccion;Islas Baleares;Islas Baleares;Islas Baleares;Seleccionar redacción;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-selva;Islas Baleares;Islas Baleares;Islas Baleares;Selva;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-sencelles;Islas Baleares;Islas Baleares;Islas Baleares;Sencelles;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-sineu;Islas Baleares;Islas Baleares;Islas Baleares;Sineu;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-soller;Islas Baleares;Islas Baleares;Islas Baleares;Sóller;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-son-servera;Islas Baleares;Islas Baleares;Islas Baleares;Son Servera;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-texto-original-publicado-el-29-04-2015-en-vigor-a-partir-del-30-04-2015;Islas Baleares;Islas Baleares;Islas Baleares;Texto original, publicado el 29/04/2015, en vigor a partir del 30/04/2015;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-ultima-actualizacion-publicada-el-27-07-2022-en-vigor-a-partir-del-28-07-2022;Islas Baleares;Islas Baleares;Islas Baleares;Última actualización, publicada el 27/07/2022, en vigor a partir del 28/07/2022;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-valldemossa;Islas Baleares;Islas Baleares;Islas Baleares;Valldemossa;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-baleares-islas-baleares-vilafranca-de-bonany;Islas Baleares;Islas Baleares;Islas Baleares;Vilafranca de Bonany;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2015-4682&p=20220727&tn=1
islas-canarias-isla-de-la-palma-barlovento;Islas Canarias;Santa Cruz de Tenerife;Isla de La Palma;Barlovento;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-isla-de-la-palma-brena-alta;Islas Canarias;Santa Cruz de Tenerife;Isla de La Palma;Breña Alta;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-isla-de-la-palma-brena-baja;Islas Canarias;Santa Cruz de Tenerife;Isla de La Palma;Breña Baja;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-isla-de-la-palma-el-paso;Islas Canarias;Santa Cruz de Tenerife;Isla de La Palma;El Paso;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-isla-de-la-palma-fuencaliente;Islas Canarias;Santa Cruz de Tenerife;Isla de La Palma;Fuencaliente;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-isla-de-la-palma-garafia;Islas Canarias;Santa Cruz de Tenerife;Isla de La Palma;Garafia;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-isla-de-la-palma-los-llanos-de-aridane;Islas Canarias;Santa Cruz de Tenerife;Isla de La Palma;Los Llanos de Aridane;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-isla-de-la-palma-punta-gorda;Islas Canarias;Santa Cruz de Tenerife;Isla de La Palma;Punta Gorda;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-isla-de-la-palma-punta-llana;Islas Canarias;Santa Cruz de Tenerife;Isla de La Palma;Punta Llana;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-isla-de-la-palma-san-andres-y-sauces;Islas Canarias;Santa Cruz de Tenerife;Isla de La Palma;San Andrés y Sauces;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-isla-de-la-palma-santa-cruz-de-la-palma;Islas Canarias;Santa Cruz de Tenerife;Isla de La Palma;Santa Cruz de la Palma;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-isla-de-la-palma-tazacorte;Islas Canarias;Santa Cruz de Tenerife;Isla de La Palma;Tazacorte;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-isla-de-la-palma-tijarafe;Islas Canarias;Santa Cruz de Tenerife;Isla de La Palma;Tijarafe;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-isla-de-la-palma-villa-de-mazo;Islas Canarias;Santa Cruz de Tenerife;Isla de La Palma;Villa de Mazo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-agaete;Islas Canarias;Las Palmas;Las Palmas;Agaete;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-aguimes;Islas Canarias;Las Palmas;Las Palmas;Agüimes;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-aldea-de-san-nicolas-la;Islas Canarias;Las Palmas;Las Palmas;Aldea de San Nicolás, La;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
islas-canarias-las-palmas-antigua;Islas Canarias;Las Palmas;Las Palmas;Antigua;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4481&p=20220727&tn=1
